label,▲hydrophobicity_PRAM900101.G1,▲hydrophobicity_PRAM900101.G2,▲hydrophobicity_PRAM900101.G3,▲hydrophobicity_ARGP820101.G1,▲hydrophobicity_ARGP820101.G2,▲hydrophobicity_ARGP820101.G3,▲hydrophobicity_ZIMJ680101.G1,▲hydrophobicity_ZIMJ680101.G2,▲hydrophobicity_ZIMJ680101.G3,▲hydrophobicity_PONP930101.G1,▲hydrophobicity_PONP930101.G2,▲hydrophobicity_PONP930101.G3,▲hydrophobicity_CASG920101.G1,▲hydrophobicity_CASG920101.G2,▲hydrophobicity_CASG920101.G3,▲hydrophobicity_ENGD860101.G1,▲hydrophobicity_ENGD860101.G2,▲hydrophobicity_ENGD860101.G3,▲hydrophobicity_FASG890101.G1,▲hydrophobicity_FASG890101.G2,▲hydrophobicity_FASG890101.G3,▲normwaalsvolume.G1,▲normwaalsvolume.G2,▲normwaalsvolume.G3,▲polarity.G1,▲polarity.G2,▲polarity.G3,▲polarizability.G1,▲polarizability.G2,▲polarizability.G3,▲charge.G1,▲charge.G2,▲charge.G3,▲secondarystruct.G1,▲secondarystruct.G2,▲secondarystruct.G3,▲solventaccess.G1,▲solventaccess.G2,▲solventaccess.G3
5,0.142857143,0.470238095,0.386904762,0.297619048,0.339285714,0.363095238,0.517857143,0.125,0.357142857,0.327380952,0.261904762,0.410714286,0.369047619,0.5,0.130952381,0.232142857,0.386904762,0.380952381,0.166666667,0.202380952,0.630952381,0.464285714,0.398809524,0.136904762,0.410714286,0.428571429,0.160714286,0.416666667,0.446428571,0.136904762,0.023809524,0.916666667,0.05952381,0.470238095,0.321428571,0.208333333,0.601190476,0.142857143,0.255952381
5,0.181603774,0.639150943,0.179245283,0.613207547,0.219339623,0.16745283,0.768867925,0.066037736,0.16509434,0.318396226,0.495283019,0.186320755,0.662735849,0.283018868,0.054245283,0.228773585,0.594339623,0.176886792,0.158018868,0.504716981,0.337264151,0.66745283,0.254716981,0.077830189,0.186320755,0.625,0.188679245,0.634433962,0.287735849,0.077830189,0.016509434,0.933962264,0.049528302,0.287735849,0.146226415,0.566037736,0.643867925,0.181603774,0.174528302
5,0.170886076,0.481012658,0.348101266,0.360759494,0.367088608,0.272151899,0.582278481,0.14556962,0.272151899,0.335443038,0.303797468,0.360759494,0.424050633,0.455696203,0.120253165,0.234177215,0.417721519,0.348101266,0.259493671,0.164556962,0.575949367,0.512658228,0.360759494,0.126582278,0.360759494,0.449367089,0.189873418,0.474683544,0.398734177,0.126582278,0.03164557,0.879746835,0.088607595,0.455696203,0.291139241,0.253164557,0.588607595,0.170886076,0.240506329
5,0.130890052,0.786387435,0.082722513,0.707853403,0.231413613,0.060732984,0.879581152,0.059685864,0.060732984,0.271204188,0.639790576,0.089005236,0.737172775,0.242931937,0.019895288,0.153926702,0.763350785,0.082722513,0.121465969,0.615706806,0.262827225,0.797905759,0.157068063,0.045026178,0.089005236,0.771727749,0.139267016,0.788481675,0.166492147,0.045026178,0.020942408,0.943455497,0.035602094,0.256544503,0.154973822,0.588481675,0.705759162,0.130890052,0.163350785
5,0.143911439,0.619926199,0.236162362,0.453874539,0.306273063,0.239852399,0.67896679,0.088560886,0.232472325,0.350553506,0.394833948,0.254612546,0.538745387,0.380073801,0.081180812,0.228782288,0.542435424,0.228782288,0.195571956,0.343173432,0.461254613,0.627306273,0.265682657,0.10701107,0.254612546,0.601476015,0.143911439,0.560885609,0.332103321,0.10701107,0.018450185,0.937269373,0.044280443,0.405904059,0.21402214,0.380073801,0.58302583,0.143911439,0.273062731
5,0.2,0.590909091,0.209090909,0.459090909,0.354545455,0.186363636,0.727272727,0.086363636,0.186363636,0.354545455,0.431818182,0.213636364,0.522727273,0.445454545,0.031818182,0.259090909,0.531818182,0.209090909,0.254545455,0.268181818,0.477272727,0.622727273,0.290909091,0.086363636,0.213636364,0.572727273,0.213636364,0.581818182,0.331818182,0.086363636,0.022727273,0.881818182,0.095454545,0.518181818,0.104545455,0.377272727,0.572727273,0.2,0.227272727
5,0.273137698,0.523702032,0.203160271,0.367945824,0.392776524,0.239277652,0.650112867,0.124153499,0.225733634,0.415349887,0.361173815,0.223476298,0.55530474,0.376975169,0.06772009,0.408577878,0.401805869,0.189616253,0.304740406,0.250564334,0.44469526,0.544018059,0.275395034,0.180586907,0.223476298,0.478555305,0.297968397,0.44469526,0.374717833,0.180586907,0.097065463,0.799097065,0.103837472,0.492099323,0.212189616,0.295711061,0.458239278,0.273137698,0.268623025
5,0.150943396,0.490566038,0.358490566,0.314465409,0.320754717,0.364779874,0.547169811,0.100628931,0.352201258,0.320754717,0.295597484,0.383647799,0.377358491,0.477987421,0.144654088,0.245283019,0.408805031,0.34591195,0.226415094,0.150943396,0.622641509,0.477987421,0.377358491,0.144654088,0.383647799,0.440251572,0.176100629,0.433962264,0.421383648,0.144654088,0.018867925,0.911949686,0.06918239,0.496855346,0.257861635,0.245283019,0.610062893,0.150943396,0.238993711
5,0.100813008,0.738211382,0.16097561,0.637398374,0.224390244,0.138211382,0.801626016,0.061788618,0.136585366,0.227642276,0.604878049,0.167479675,0.668292683,0.276422764,0.055284553,0.131707317,0.708943089,0.159349593,0.115447154,0.552845528,0.331707317,0.744715447,0.18699187,0.068292683,0.167479675,0.726829268,0.105691057,0.725203252,0.206504065,0.068292683,0.011382114,0.96097561,0.027642276,0.271544715,0.151219512,0.577235772,0.746341463,0.100813008,0.152845528
5,0.173515982,0.639269406,0.187214612,0.570776256,0.255707763,0.173515982,0.753424658,0.082191781,0.164383562,0.269406393,0.534246575,0.196347032,0.634703196,0.296803653,0.068493151,0.237442922,0.584474886,0.178082192,0.187214612,0.447488584,0.365296804,0.671232877,0.219178082,0.109589041,0.196347032,0.611872146,0.191780822,0.634703196,0.255707763,0.109589041,0.02739726,0.885844749,0.086757991,0.328767123,0.164383562,0.506849315,0.666666667,0.173515982,0.159817352
5,0.264705882,0.495098039,0.240196078,0.37254902,0.406862745,0.220588235,0.661764706,0.161764706,0.176470588,0.392156863,0.362745098,0.245098039,0.558823529,0.348039216,0.093137255,0.37745098,0.426470588,0.196078431,0.328431373,0.230392157,0.441176471,0.549019608,0.230392157,0.220588235,0.245098039,0.455882353,0.299019608,0.465686275,0.31372549,0.220588235,0.112745098,0.759803922,0.12745098,0.441176471,0.245098039,0.31372549,0.475490196,0.264705882,0.259803922
5,0.230769231,0.47008547,0.299145299,0.393162393,0.427350427,0.179487179,0.623931624,0.230769231,0.145299145,0.358974359,0.341880342,0.299145299,0.538461538,0.367521368,0.094017094,0.324786325,0.41025641,0.264957265,0.282051282,0.256410256,0.461538462,0.512820513,0.282051282,0.205128205,0.299145299,0.435897436,0.264957265,0.444444444,0.35042735,0.205128205,0.085470085,0.794871795,0.11965812,0.367521368,0.324786325,0.307692308,0.521367521,0.230769231,0.247863248
5,0.124309392,0.643646409,0.232044199,0.546961326,0.218232044,0.23480663,0.70718232,0.063535912,0.229281768,0.284530387,0.472375691,0.243093923,0.602209945,0.303867403,0.093922652,0.190607735,0.582872928,0.226519337,0.127071823,0.475138122,0.397790055,0.635359116,0.276243094,0.08839779,0.243093923,0.627071823,0.129834254,0.585635359,0.325966851,0.08839779,0.005524862,0.96961326,0.024861878,0.298342541,0.212707182,0.488950276,0.687845304,0.124309392,0.187845304
5,0.142857143,0.559006211,0.298136646,0.391304348,0.291925466,0.316770186,0.618012422,0.077639752,0.304347826,0.326086957,0.350931677,0.322981366,0.459627329,0.431677019,0.108695652,0.232919255,0.48136646,0.285714286,0.170807453,0.288819876,0.540372671,0.540372671,0.338509317,0.121118012,0.322981366,0.52484472,0.152173913,0.48447205,0.394409938,0.121118012,0.01242236,0.947204969,0.040372671,0.431677019,0.242236025,0.326086957,0.624223602,0.142857143,0.232919255
5,0.198895028,0.535911602,0.26519337,0.38121547,0.35359116,0.26519337,0.629834254,0.104972376,0.26519337,0.35359116,0.348066298,0.298342541,0.458563536,0.44198895,0.099447514,0.298342541,0.436464088,0.26519337,0.209944751,0.248618785,0.541436464,0.53038674,0.320441989,0.149171271,0.298342541,0.486187845,0.215469613,0.475138122,0.375690608,0.149171271,0.027624309,0.889502762,0.082872928,0.464088398,0.254143646,0.281767956,0.552486188,0.198895028,0.248618785
5,0.168627451,0.529411765,0.301960784,0.431372549,0.301960784,0.266666667,0.611764706,0.121568627,0.266666667,0.384313725,0.301960784,0.31372549,0.505882353,0.403921569,0.090196078,0.254901961,0.443137255,0.301960784,0.211764706,0.294117647,0.494117647,0.529411765,0.4,0.070588235,0.31372549,0.509803922,0.176470588,0.462745098,0.466666667,0.070588235,0.007843137,0.929411765,0.062745098,0.388235294,0.282352941,0.329411765,0.584313725,0.168627451,0.247058824
5,0.11827957,0.709677419,0.172043011,0.344086022,0.451612903,0.204301075,0.695340502,0.100358423,0.204301075,0.369175627,0.440860215,0.189964158,0.451612903,0.508960573,0.039426523,0.247311828,0.580645161,0.172043011,0.17921147,0.272401434,0.548387097,0.695340502,0.229390681,0.075268817,0.189964158,0.677419355,0.132616487,0.598566308,0.326164875,0.075268817,0.010752688,0.94265233,0.046594982,0.501792115,0.204301075,0.29390681,0.577060932,0.11827957,0.304659498
5,0.110119048,0.595238095,0.294642857,0.470238095,0.285714286,0.244047619,0.625,0.130952381,0.244047619,0.37202381,0.324404762,0.303571429,0.544642857,0.401785714,0.053571429,0.19047619,0.514880952,0.294642857,0.214285714,0.330357143,0.455357143,0.592261905,0.369047619,0.038690476,0.303571429,0.583333333,0.113095238,0.523809524,0.4375,0.038690476,0.005952381,0.952380952,0.041666667,0.357142857,0.25297619,0.389880952,0.598214286,0.110119048,0.291666667
5,0.189530686,0.490974729,0.319494585,0.429602888,0.277978339,0.292418773,0.597472924,0.113718412,0.288808664,0.377256318,0.288808664,0.333935018,0.505415162,0.38267148,0.111913357,0.272563177,0.411552347,0.315884477,0.185920578,0.319494585,0.494584838,0.505415162,0.397111913,0.097472924,0.333935018,0.471119134,0.194945848,0.442238267,0.460288809,0.097472924,0.012635379,0.916967509,0.070397112,0.386281588,0.296028881,0.317689531,0.57400722,0.189530686,0.236462094
5,0.159463487,0.538002981,0.302533532,0.467958271,0.214605067,0.317436662,0.605067064,0.0804769,0.314456036,0.402384501,0.272727273,0.324888227,0.535022355,0.372578241,0.092399404,0.254843517,0.445603577,0.299552906,0.174366617,0.360655738,0.464977645,0.538002981,0.374068554,0.087928465,0.324888227,0.509687034,0.165424739,0.470938897,0.441132638,0.087928465,0,0.953800298,0.046199702,0.357675112,0.277198212,0.365126677,0.557377049,0.159463487,0.283159463
5,0.140127389,0.522292994,0.337579618,0.324840764,0.375796178,0.299363057,0.579617834,0.133757962,0.286624204,0.312101911,0.318471338,0.369426752,0.375796178,0.484076433,0.140127389,0.229299363,0.445859873,0.324840764,0.184713376,0.191082803,0.624203822,0.49044586,0.350318471,0.159235669,0.369426752,0.464968153,0.165605096,0.458598726,0.382165605,0.159235669,0.01910828,0.929936306,0.050955414,0.464968153,0.331210191,0.203821656,0.592356688,0.140127389,0.267515924
5,0.131886477,0.754590985,0.113522538,0.69115192,0.198664441,0.110183639,0.851419032,0.043405676,0.105175292,0.300500835,0.579298831,0.120200334,0.722871452,0.230383973,0.046744574,0.170283806,0.721202003,0.10851419,0.131886477,0.590984975,0.277128548,0.774624374,0.18196995,0.043405676,0.120200334,0.742904841,0.136894825,0.747913189,0.208681135,0.043405676,0.005008347,0.951585977,0.043405676,0.233722871,0.178631052,0.587646077,0.682804674,0.131886477,0.185308848
5,0.130671506,0.711433757,0.157894737,0.637023593,0.199637024,0.163339383,0.793103448,0.049001815,0.157894737,0.279491833,0.551724138,0.168784029,0.676950998,0.259528131,0.063520871,0.185117967,0.662431942,0.152450091,0.119782214,0.557168784,0.323049002,0.715063521,0.219600726,0.065335753,0.168784029,0.689655172,0.141560799,0.682395644,0.252268603,0.065335753,0.007259528,0.952813067,0.039927405,0.263157895,0.179673321,0.557168784,0.684210526,0.130671506,0.185117967
5,0.100591716,0.733727811,0.165680473,0.587771203,0.24852071,0.163708087,0.779092702,0.057199211,0.163708087,0.240631164,0.587771203,0.171597633,0.639053254,0.315581854,0.045364892,0.153846154,0.680473373,0.165680473,0.110453649,0.528599606,0.360946746,0.741617357,0.205128205,0.053254438,0.171597633,0.719921105,0.108481262,0.702169625,0.244575937,0.053254438,0.01183432,0.952662722,0.035502959,0.311637081,0.153846154,0.534516765,0.727810651,0.100591716,0.171597633
5,0.127419355,0.729032258,0.143548387,0.637096774,0.243548387,0.119354839,0.811290323,0.069354839,0.119354839,0.25483871,0.59516129,0.15,0.672580645,0.283870968,0.043548387,0.164516129,0.691935484,0.143548387,0.124193548,0.548387097,0.327419355,0.735483871,0.201612903,0.062903226,0.15,0.711290323,0.138709677,0.716129032,0.220967742,0.062903226,0.016129032,0.951612903,0.032258065,0.280645161,0.159677419,0.559677419,0.714516129,0.127419355,0.158064516
5,0.140461216,0.519916143,0.339622642,0.392033543,0.186582809,0.421383648,0.498951782,0.081761006,0.419287212,0.431865828,0.222222222,0.34591195,0.540880503,0.280922432,0.178197065,0.299790356,0.362683438,0.337526205,0.174004193,0.36687631,0.459119497,0.519916143,0.392033543,0.088050314,0.34591195,0.501048218,0.153039832,0.379454927,0.532494759,0.088050314,0.008385744,0.947589099,0.044025157,0.291404612,0.327044025,0.381551363,0.542976939,0.140461216,0.316561845
5,0.10421286,0.720620843,0.175166297,0.607538803,0.237250554,0.155210643,0.784922395,0.059866962,0.155210643,0.22616408,0.589800443,0.184035477,0.629711752,0.301552106,0.068736142,0.141906874,0.682926829,0.175166297,0.10864745,0.521064302,0.370288248,0.718403548,0.219512195,0.062084257,0.184035477,0.700665188,0.115299335,0.700665188,0.237250554,0.062084257,0.00443459,0.971175166,0.024390244,0.286031042,0.166297118,0.54767184,0.745011086,0.10421286,0.150776053
5,0.172477064,0.528440367,0.299082569,0.414678899,0.286238532,0.299082569,0.60733945,0.093577982,0.299082569,0.370642202,0.313761468,0.31559633,0.488073394,0.411009174,0.100917431,0.266055046,0.434862385,0.299082569,0.187155963,0.300917431,0.511926606,0.532110092,0.379816514,0.088073394,0.31559633,0.502752294,0.181651376,0.464220183,0.447706422,0.088073394,0.005504587,0.946788991,0.047706422,0.416513761,0.264220183,0.319266055,0.587155963,0.172477064,0.240366972
5,0.183018868,0.516981132,0.3,0.447169811,0.249056604,0.303773585,0.624528302,0.071698113,0.303773585,0.386792453,0.303773585,0.309433962,0.509433962,0.373584906,0.116981132,0.258490566,0.441509434,0.3,0.183018868,0.326415094,0.490566038,0.518867925,0.4,0.081132075,0.309433962,0.501886792,0.188679245,0.458490566,0.460377358,0.081132075,0.001886792,0.960377358,0.037735849,0.401886792,0.260377358,0.337735849,0.588679245,0.183018868,0.228301887
5,0.141756549,0.727272727,0.130970724,0.657935285,0.220338983,0.121725732,0.815100154,0.064714946,0.1201849,0.30046225,0.562403698,0.137134052,0.697996918,0.252696456,0.049306626,0.191063174,0.679506934,0.129429892,0.158705701,0.539291217,0.302003082,0.733436055,0.204930663,0.061633282,0.137134052,0.707241911,0.155624037,0.704160247,0.234206471,0.061633282,0.010785824,0.950693374,0.038520801,0.269645609,0.160246533,0.570107858,0.670261941,0.141756549,0.18798151
5,0.140350877,0.532163743,0.32748538,0.321637427,0.391812865,0.286549708,0.578947368,0.140350877,0.280701754,0.304093567,0.34502924,0.350877193,0.374269006,0.514619883,0.111111111,0.239766082,0.438596491,0.321637427,0.198830409,0.175438596,0.625730994,0.497076023,0.339181287,0.16374269,0.350877193,0.473684211,0.175438596,0.456140351,0.380116959,0.16374269,0.011695906,0.935672515,0.052631579,0.479532164,0.257309942,0.263157895,0.608187135,0.140350877,0.251461988
5,0.140495868,0.657024793,0.202479339,0.508264463,0.301652893,0.190082645,0.739669421,0.074380165,0.185950413,0.272727273,0.512396694,0.214876033,0.561983471,0.376033058,0.061983471,0.202479339,0.599173554,0.198347107,0.136363636,0.425619835,0.438016529,0.657024793,0.268595041,0.074380165,0.214876033,0.636363636,0.148760331,0.615702479,0.309917355,0.074380165,0.012396694,0.950413223,0.037190083,0.380165289,0.185950413,0.433884298,0.681818182,0.140495868,0.17768595
5,0.175126904,0.654822335,0.170050761,0.393401015,0.403553299,0.203045685,0.685279188,0.11928934,0.195431472,0.33248731,0.487309645,0.180203046,0.550761421,0.418781726,0.030456853,0.314720812,0.52284264,0.162436548,0.200507614,0.350253807,0.449238579,0.649746193,0.218274112,0.131979695,0.180203046,0.616751269,0.203045685,0.54822335,0.319796954,0.131979695,0.055837563,0.885786802,0.058375635,0.45177665,0.137055838,0.411167513,0.568527919,0.175126904,0.256345178
5,0.158004158,0.663201663,0.178794179,0.627858628,0.214137214,0.158004158,0.787941788,0.058212058,0.153846154,0.295218295,0.521829522,0.182952183,0.654885655,0.286902287,0.058212058,0.193347193,0.632016632,0.174636175,0.141372141,0.513513514,0.345114345,0.673596674,0.264033264,0.062370062,0.182952183,0.648648649,0.168399168,0.652806653,0.284823285,0.062370062,0.006237006,0.956340956,0.037422037,0.303534304,0.162162162,0.534303534,0.677754678,0.158004158,0.164241164
5,0.17816092,0.5,0.32183908,0.356321839,0.333333333,0.310344828,0.614942529,0.074712644,0.310344828,0.32183908,0.344827586,0.333333333,0.425287356,0.436781609,0.137931034,0.24137931,0.436781609,0.32183908,0.24137931,0.183908046,0.574712644,0.505747126,0.362068966,0.132183908,0.333333333,0.471264368,0.195402299,0.471264368,0.396551724,0.132183908,0.034482759,0.890804598,0.074712644,0.482758621,0.247126437,0.270114943,0.609195402,0.17816092,0.212643678
5,0.150763359,0.671755725,0.177480916,0.616412214,0.217557252,0.166030534,0.790076336,0.047709924,0.16221374,0.261450382,0.559160305,0.179389313,0.660305344,0.27480916,0.064885496,0.183206107,0.643129771,0.173664122,0.13740458,0.522900763,0.339694656,0.694656489,0.234732824,0.070610687,0.179389313,0.66221374,0.158396947,0.671755725,0.257633588,0.070610687,0.020992366,0.935114504,0.04389313,0.291984733,0.143129771,0.564885496,0.704198473,0.150763359,0.145038168
5,0.157303371,0.516853933,0.325842697,0.365168539,0.353932584,0.280898876,0.595505618,0.134831461,0.269662921,0.359550562,0.297752809,0.342696629,0.415730337,0.449438202,0.134831461,0.247191011,0.438202247,0.314606742,0.224719101,0.191011236,0.584269663,0.528089888,0.325842697,0.146067416,0.342696629,0.471910112,0.185393258,0.47752809,0.376404494,0.146067416,0.005617978,0.926966292,0.06741573,0.421348315,0.297752809,0.280898876,0.573033708,0.157303371,0.269662921
5,0.292906178,0.400457666,0.306636156,0.33409611,0.368421053,0.297482838,0.594965675,0.146453089,0.258581236,0.345537757,0.329519451,0.324942792,0.508009153,0.350114416,0.14187643,0.409610984,0.322654462,0.267734554,0.322654462,0.185354691,0.491990847,0.432494279,0.299771167,0.267734554,0.324942792,0.347826087,0.327231121,0.359267735,0.372997712,0.267734554,0.109839817,0.7597254,0.130434783,0.464530892,0.256292906,0.279176201,0.496567506,0.292906178,0.210526316
5,0.267665953,0.429336188,0.302997859,0.336188437,0.331905782,0.331905782,0.579229122,0.117773019,0.302997859,0.349036403,0.325481799,0.325481799,0.509635974,0.377944325,0.1124197,0.391862955,0.334047109,0.274089936,0.279443255,0.230192719,0.490364026,0.446466809,0.322269807,0.231263383,0.325481799,0.384368308,0.290149893,0.364025696,0.404710921,0.231263383,0.094218415,0.786937901,0.118843683,0.487152034,0.226980728,0.285867238,0.518201285,0.267665953,0.214132762
5,0.30651341,0.37164751,0.32183908,0.356321839,0.30651341,0.337164751,0.551724138,0.134099617,0.314176245,0.383141762,0.264367816,0.352490421,0.528735632,0.340996169,0.130268199,0.432950192,0.268199234,0.298850575,0.348659004,0.180076628,0.471264368,0.37164751,0.38697318,0.24137931,0.352490421,0.314176245,0.333333333,0.295019157,0.463601533,0.24137931,0.103448276,0.75862069,0.137931034,0.494252874,0.256704981,0.249042146,0.463601533,0.30651341,0.229885057
5,0.23255814,0.604651163,0.162790698,0.46332737,0.339892665,0.196779964,0.683363148,0.121645796,0.194991055,0.452593918,0.375670841,0.171735242,0.627906977,0.329159213,0.04293381,0.366726297,0.472271914,0.161001789,0.28980322,0.338103757,0.372093023,0.645796064,0.214669052,0.139534884,0.171735242,0.572450805,0.255813953,0.542039356,0.31842576,0.139534884,0.062611807,0.833631485,0.103756708,0.413237925,0.175313059,0.411449016,0.443649374,0.23255814,0.323792487
5,0.134877384,0.732970027,0.132152589,0.629427793,0.249318801,0.121253406,0.813351499,0.069482289,0.117166213,0.228882834,0.630790191,0.140326975,0.678474114,0.272479564,0.049046322,0.185286104,0.686648501,0.128065395,0.123978202,0.554495913,0.321525886,0.74386921,0.183923706,0.072207084,0.140326975,0.709809264,0.14986376,0.715258856,0.21253406,0.072207084,0.021798365,0.934604905,0.04359673,0.272479564,0.141689373,0.585831063,0.732970027,0.134877384,0.132152589
5,0.153846154,0.698224852,0.147928994,0.623274162,0.222879684,0.153846154,0.810650888,0.043392505,0.145956607,0.276134122,0.566074951,0.157790927,0.660749507,0.274161736,0.065088757,0.199211045,0.660749507,0.140039448,0.140039448,0.520710059,0.339250493,0.704142012,0.230769231,0.065088757,0.157790927,0.678500986,0.163708087,0.678500986,0.256410256,0.065088757,0.01183432,0.954635108,0.033530572,0.285996055,0.142011834,0.57199211,0.694280079,0.153846154,0.151873767
5,0.316205534,0.411067194,0.272727273,0.359683794,0.383399209,0.256916996,0.588932806,0.181818182,0.229249012,0.399209486,0.304347826,0.296442688,0.553359684,0.355731225,0.090909091,0.438735178,0.316205534,0.245059289,0.339920949,0.213438735,0.446640316,0.442687747,0.316205534,0.241106719,0.296442688,0.359683794,0.343873518,0.363636364,0.395256917,0.241106719,0.122529644,0.719367589,0.158102767,0.4743083,0.249011858,0.276679842,0.450592885,0.316205534,0.233201581
5,0.274641148,0.421052632,0.30430622,0.336842105,0.353110048,0.310047847,0.586602871,0.131100478,0.282296651,0.361722488,0.315789474,0.322488038,0.494736842,0.36076555,0.144497608,0.39138756,0.332057416,0.276555024,0.294736842,0.2,0.505263158,0.44784689,0.318660287,0.233492823,0.322488038,0.370334928,0.307177033,0.36937799,0.397129187,0.233492823,0.091866029,0.786602871,0.1215311,0.470813397,0.259330144,0.269856459,0.502392344,0.274641148,0.222966507
5,0.283613445,0.409663866,0.306722689,0.355042017,0.319327731,0.325630252,0.518907563,0.18487395,0.296218487,0.405462185,0.241596639,0.352941176,0.531512605,0.331932773,0.136554622,0.43487395,0.287815126,0.277310924,0.302521008,0.228991597,0.468487395,0.388655462,0.334033613,0.277310924,0.352941176,0.334033613,0.31302521,0.306722689,0.415966387,0.277310924,0.100840336,0.775210084,0.12394958,0.424369748,0.300420168,0.275210084,0.443277311,0.283613445,0.273109244
5,0.30300273,0.405823476,0.291173794,0.333939945,0.359417652,0.306642402,0.57233849,0.145586897,0.282074613,0.360327571,0.321201092,0.318471338,0.520473157,0.362147407,0.117379436,0.433121019,0.300272975,0.266606005,0.315741583,0.204731574,0.479526843,0.429481347,0.310282075,0.260236579,0.318471338,0.345768881,0.335759782,0.353048226,0.386715196,0.260236579,0.116469518,0.742493176,0.141037307,0.483166515,0.242038217,0.274795268,0.47588717,0.30300273,0.2211101
5,0.118773946,0.567049808,0.314176245,0.440613027,0.243933589,0.315453384,0.642401022,0.044699872,0.312899106,0.297573436,0.383141762,0.319284802,0.480204342,0.448275862,0.071519796,0.163473819,0.524904215,0.311621967,0.14559387,0.334610473,0.519795658,0.573435504,0.369093231,0.057471264,0.319284802,0.559386973,0.121328225,0.536398467,0.406130268,0.057471264,0.002554278,0.965517241,0.03192848,0.453384419,0.167305236,0.379310345,0.687100894,0.118773946,0.19412516
5,0.133949192,0.695150115,0.170900693,0.563510393,0.256351039,0.180138568,0.780600462,0.055427252,0.163972286,0.228637413,0.586605081,0.184757506,0.623556582,0.318706697,0.057736721,0.198614319,0.64665127,0.154734411,0.113163972,0.51039261,0.376443418,0.702078522,0.200923788,0.096997691,0.184757506,0.669745958,0.145496536,0.662817552,0.240184758,0.096997691,0.020785219,0.939953811,0.03926097,0.31408776,0.150115473,0.535796767,0.718244804,0.133949192,0.147806005
5,0.273224044,0.407103825,0.319672131,0.325136612,0.344262295,0.330601093,0.530054645,0.155737705,0.31420765,0.37704918,0.270491803,0.352459016,0.519125683,0.346994536,0.133879781,0.396174863,0.300546448,0.303278689,0.286885246,0.232240437,0.480874317,0.396174863,0.319672131,0.284153005,0.352459016,0.360655738,0.286885246,0.316939891,0.398907104,0.284153005,0.117486339,0.81420765,0.068306011,0.450819672,0.275956284,0.273224044,0.469945355,0.273224044,0.256830601
5,0.411764706,0.310160428,0.278074866,0.438502674,0.385026738,0.176470588,0.663101604,0.165775401,0.171122995,0.401069519,0.315508021,0.28342246,0.588235294,0.363636364,0.048128342,0.459893048,0.267379679,0.272727273,0.427807487,0.160427807,0.411764706,0.427807487,0.390374332,0.181818182,0.28342246,0.288770053,0.427807487,0.401069519,0.417112299,0.181818182,0.122994652,0.614973262,0.262032086,0.502673797,0.213903743,0.28342246,0.454545455,0.411764706,0.13368984
5,0.285714286,0.392857143,0.321428571,0.325892857,0.428571429,0.245535714,0.59375,0.174107143,0.232142857,0.290178571,0.379464286,0.330357143,0.526785714,0.392857143,0.080357143,0.366071429,0.325892857,0.308035714,0.316964286,0.209821429,0.473214286,0.428571429,0.352678571,0.21875,0.330357143,0.370535714,0.299107143,0.361607143,0.419642857,0.21875,0.142857143,0.745535714,0.111607143,0.5,0.223214286,0.276785714,0.535714286,0.285714286,0.178571429
5,0.282786885,0.393442623,0.323770492,0.327868852,0.385245902,0.286885246,0.553278689,0.176229508,0.270491803,0.368852459,0.295081967,0.336065574,0.504098361,0.389344262,0.106557377,0.401639344,0.290983607,0.307377049,0.307377049,0.196721311,0.495901639,0.442622951,0.356557377,0.200819672,0.336065574,0.356557377,0.307377049,0.336065574,0.463114754,0.200819672,0.094262295,0.758196721,0.147540984,0.495901639,0.241803279,0.262295082,0.5,0.282786885,0.217213115
5,0.285714286,0.438423645,0.275862069,0.413793103,0.332512315,0.253694581,0.625615764,0.125615764,0.248768473,0.352216749,0.34729064,0.300492611,0.556650246,0.359605911,0.083743842,0.376847291,0.352216749,0.270935961,0.327586207,0.229064039,0.443349754,0.455665025,0.327586207,0.216748768,0.300492611,0.381773399,0.31773399,0.411330049,0.371921182,0.216748768,0.108374384,0.773399015,0.118226601,0.482758621,0.224137931,0.293103448,0.475369458,0.285714286,0.238916256
5,0.268656716,0.453731343,0.27761194,0.408955224,0.382089552,0.208955224,0.632835821,0.16119403,0.205970149,0.355223881,0.349253731,0.295522388,0.543283582,0.370149254,0.086567164,0.352238806,0.373134328,0.274626866,0.295522388,0.247761194,0.456716418,0.492537313,0.301492537,0.205970149,0.295522388,0.408955224,0.295522388,0.444776119,0.349253731,0.205970149,0.095522388,0.776119403,0.128358209,0.435820896,0.286567164,0.27761194,0.489552239,0.268656716,0.241791045
5,0.208661417,0.543307087,0.248031496,0.303149606,0.421259843,0.275590551,0.570866142,0.157480315,0.271653543,0.385826772,0.358267717,0.255905512,0.519685039,0.421259843,0.059055118,0.377952756,0.377952756,0.244094488,0.271653543,0.248031496,0.480314961,0.598425197,0.255905512,0.145669291,0.255905512,0.503937008,0.24015748,0.456692913,0.397637795,0.145669291,0.086614173,0.826771654,0.086614173,0.44488189,0.200787402,0.354330709,0.492125984,0.208661417,0.299212598
